GEO,TOUR_MEASURE,FREQ,TIME_PERIOD,ACTIVITY,UNIT_LOC_RANKING,L_STAY,OBS_VALUE_NIVEAU
2025-COM-01208,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01350,PLACE,A,2025,I553,_T,_T,66.0
2025-COM-01311,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01415,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01410,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01372,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01390,PLACE,A,2025,I551,_T,_T,38.0
2025-COM-01204,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01243,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01332,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01173,PLACE,A,2025,I553,_T,_T,146.0
2025-COM-01434,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01299,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01399,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01368,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01367,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01370,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01291,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01285,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01284,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01445,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01261,PLACE,A,2025,I551,_T,_T,53.0
2025-COM-01388,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01199,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01355,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01248,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01185,PLACE,A,2025,I553,_T,_T,114.0
2025-COM-01228,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01411,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01429,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01342,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01389,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01246,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01269,PLACE,A,2025,I551,_T,_T,47.0
2025-COM-01184,PLACE,A,2025,I553,_T,_T,125.0
2025-COM-01367,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01320,PLACE,A,2025,I551,_T,_T,21.0
2025-COM-01376,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01428,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01426,PLACE,A,2025,I551,_T,_T,9.0
2025-COM-01241,PLACE,A,2025,I553,_T,_T,34.0
2025-COM-01337,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01219,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01252,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01317,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01358,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01230,PLACE,A,2025,I553,_T,_T,30.0
2025-COM-01193,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01198,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01382,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01210,PLACE,A,2025,I551,_T,_T,15.0
2025-COM-01323,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01360,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01454,PLACE,A,2025,I553,_T,_T,10.0
2025-COM-01451,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01450,PLACE,A,2025,I551,_T,_T,14.0
2025-COM-01432,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01401,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01402,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01405,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01343,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01305,PLACE,A,2025,I553,_T,_T,378.0
2025-COM-01230,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01249,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01336,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01211,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01209,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01284,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01357,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01426,PLACE,A,2025,I553,_T,_T,81.0
2025-COM-01456,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01244,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01402,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01311,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01170,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01179,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01453,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01363,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01360,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01371,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01449,PLACE,A,2025,I551,_T,_T,12.0
2025-COM-01448,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01302,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01415,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01254,PLACE,A,2025,I551,_T,_T,122.0
2025-COM-01351,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01325,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01314,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01194,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01196,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01381,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01245,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01283,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01288,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-01181,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01188,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01258,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01421,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01429,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01420,PLACE,A,2025,I553,_T,_T,280.0
2025-COM-01334,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01435,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01446,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01441,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01289,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01236,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01242,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01250,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01291,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01177,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01411,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01437,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01273,PLACE,A,2025,I551,_T,_T,14.0
2025-COM-01225,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01207,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01449,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01185,PLACE,A,2025,I551,_T,_T,28.0
2025-COM-01197,PLACE,A,2025,I553,_T,_T,44.0
2025-COM-01227,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01364,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01366,PLACE,A,2025,I551,_T,_T,22.0
2025-COM-01196,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01452,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01238,PLACE,A,2025,I551,_T,_T,100.0
2025-COM-01345,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01348,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01406,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01401,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01260,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01268,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01391,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01307,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01410,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01240,PLACE,A,2025,I553,_T,_T,115.0
2025-COM-01286,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01362,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01366,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01279,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01199,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01380,PLACE,A,2025,I553,_T,_T,92.0
2025-COM-01424,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01306,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01190,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01266,PLACE,A,2025,I553,_T,_T,550.0
2025-COM-01252,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01259,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01393,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01368,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01334,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01329,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01328,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01290,PLACE,A,2025,I551,_T,_T,51.0
2025-COM-01427,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-01433,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01437,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01446,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01247,PLACE,A,2025,I551,_T,_T,55.0
2025-COM-01241,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01364,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01191,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01412,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01346,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01321,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01265,PLACE,A,2025,I551,_T,_T,28.0
2025-COM-01274,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01236,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01374,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01372,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01403,PLACE,A,2025,I553,_T,_T,135.0
2025-COM-01404,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01400,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01425,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01238,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01239,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01263,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01301,PLACE,A,2025,I551,_T,_T,7.0
2025-COM-01294,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01229,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01333,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01356,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01357,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-01213,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01277,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01195,PLACE,A,2025,I551,_T,_T,32.0
2025-COM-01347,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01399,PLACE,A,2025,I551,_T,_T,16.0
2025-COM-01432,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01416,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01443,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01257,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01319,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01369,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01214,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01392,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01231,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01276,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01206,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01268,PLACE,A,2025,I553,_T,_T,110.0
2025-COM-01258,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01255,PLACE,A,2025,I551,_T,_T,20.0
2025-COM-01314,PLACE,A,2025,I553,_T,_T,99.0
2025-COM-01193,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01233,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01386,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01396,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01264,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01219,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01325,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01206,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01242,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01373,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01273,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01263,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01390,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01353,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01452,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01436,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01247,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01359,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01441,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01301,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01335,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01331,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01306,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01362,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01359,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01374,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01229,PLACE,A,2025,I551,_T,_T,31.0
2025-COM-01457,PLACE,A,2025,I553,_T,_T,83.0
2025-COM-01379,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01379,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01398,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01451,PLACE,A,2025,I551,_T,_T,121.0
2025-COM-01348,PLACE,A,2025,I553,_T,_T,182.0
2025-COM-01240,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01456,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01418,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01412,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01363,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01207,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01373,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01235,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01232,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01288,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01296,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01307,PLACE,A,2025,I553,_T,_T,80.0
2025-COM-01392,PLACE,A,2025,I551,_T,_T,9.0
2025-COM-01453,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01318,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01254,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01430,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01450,PLACE,A,2025,I553,_T,_T,161.0
2025-COM-01202,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-01197,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01297,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01349,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01454,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01404,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01397,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01387,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01422,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01424,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01233,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01337,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01436,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01280,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01202,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01444,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01376,PLACE,A,2025,I551,_T,_T,89.0
2025-COM-01283,PLACE,A,2025,I551,_T,_T,110.0
2025-COM-01290,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01235,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01261,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01264,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01431,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01369,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01416,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01408,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-01280,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01331,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01336,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01351,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01265,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01313,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01204,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01211,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01277,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01259,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01281,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01227,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01344,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01385,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01385,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01335,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01213,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01322,PLACE,A,2025,I551,_T,_T,8.0
2025-COM-01212,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01239,PLACE,A,2025,I553,_T,_T,115.0
2025-COM-01448,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01345,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01347,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01232,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01237,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01383,PLACE,A,2025,I551,_T,_T,5.0
2025-COM-01298,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01274,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01310,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01234,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01231,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01329,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01296,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01248,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01371,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01224,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01224,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01214,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01407,PLACE,A,2025,I553,_T,_T,59.0
2025-COM-01342,PLACE,A,2025,I551,_T,_T,67.0
2025-COM-01339,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01434,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01319,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01323,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01423,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01427,PLACE,A,2025,I553,_T,_T,213.0
2025-COM-01354,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01209,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01281,PLACE,A,2025,I551,_T,_T,24.0
2025-COM-01237,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01295,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01430,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01317,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01375,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01346,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01353,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01275,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01272,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01246,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01267,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01419,PLACE,A,2025,I551,_T,_T,32.0
2025-COM-01045,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01195,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01090,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01303,PLACE,A,2025,I551,_T,_T,10.0
2025-COM-01318,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01350,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-01352,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01338,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-01225,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02005,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02009,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02007,PLACE,A,2025,I553,_T,_T,25.0
2025-COM-02015,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02012,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02040,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02034,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02013,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02021,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02037,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02050,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02052,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02008,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02038,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02004,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02047,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02035,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02041,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02037,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02010,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02016,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02009,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02002,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02005,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02034,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02051,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02015,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02008,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02002,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02043,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02006,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02040,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02011,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02001,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02022,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02025,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02028,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02043,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02023,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02023,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02056,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02016,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02052,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02057,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02013,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02018,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02004,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02042,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02010,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02021,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02049,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02036,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02019,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02058,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02020,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02020,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02036,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02031,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02058,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02017,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02050,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02061,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02049,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02051,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02044,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02053,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02003,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02054,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02060,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02035,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02031,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02019,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02006,PLACE,A,2025,I551,_T,_T,16.0
2025-COM-02022,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02063,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02011,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02007,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02030,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02056,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02055,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02018,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02014,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02017,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02012,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02033,PLACE,A,2025,I553,_T,_T,0.0
2025-COM-02003,PLACE,A,2025,I551,_T,_T,0.0
2025-COM-02059,PLACE,A,2025,I551,_T,_T,0.0
